ID	CRISPRtype	MLST	Ambiguous
ab04724		2	
ab04725		2	
ab04726		2	
ab04727		2	
ab04728		2	
ab04729		2	
ab04730		2	
ab04731		2	
ab04732		406	
ab04733		406	
ab04734		406	
ab04735		406	
ab04736		406	
ab04737		406	
ab04738		2	
ab04739		2	
ab04740		2	
ab04741		2	
ab04742		2	
ab04743		2	
ab04744		2	
ab04745		2	
ab04746		2	
ab04747		2	
ab04748		2	
ab04749		2	
ab04750		2	
ab04751		2	
ab04752		2	
ab04753		2	
ab04754		2	
ab04755		2	
ab04756		2	
ab04757		2	
ab04758		2	
ab04759		2	
ab04760		2	
ab04761		2	
ab04762		2	
ab04763		2	
ab04764		2	
ab04765		2	
ab04766		2	
ab04767		2	
ab04768		2	
ab04769		2	
ab04770		2	
ab04771		2	
ab04772		2	
ab04773		2	
ab04774		2	
ab04775		2	
ab04776		2	
ab04777		2	
ab04778		2	
ab04779		2	
ab04780		2	
ab04781		2	
ab04782		2	
ab04783		2	
ab04784		2	
ab04785		2	
ab04786		10	
ab04787		10	
ab04788		10	
ab04789		2	
ab04790		2	
ab04791		2	
ab04792		2	
ab04793		2	
ab04794		2	
ab04795		2	
ab04796		2	
ab04797		1088	
ab04798		1088	
ab04799		1088	
ab04800		2	
ab04801		2	
ab04802		2	
ab04803		2	
ab04804		2	
ab04805		2	
ab04806		2	
ab04807		2	
ab04808		2	
ab04809		464	
ab04810		2	
ab04811		2	
ab04812		2	
ab04813		622	
ab04814	I-Fb	1	
ab04815		-	
ab04816	I-Fa	52	
ab04817	I-Fb	1	
ab04818		40	
ab04819		34	
ab04820	I-Fa	52	
ab04821		250	
ab04822	I-Fa	52	
ab04823		2	
ab04824		2	
ab04825		2	
ab04826		2	
ab04827		2	
ab04828		2	
ab04829		2	
ab04830		2	
ab04831		2	
ab04832		2	
ab04833		2	
ab04834		2	
ab04835		2	
ab04836		2	
ab04837		2	
ab04838		2	
ab04839		2	
ab04840		2	
ab04841		2	
ab04842		2	
ab04843		2	
ab04844		2	
ab04845		2	
ab04846		2	
ab04847		2	
ab04848		2	
ab04849		2	
ab04850		2	
ab04851		2	
ab04852		2	
ab04853		2	
ab04854		2	
ab04855		2	
ab04856		2	
ab04857		2	
ab04858		2	
ab04859		250	
ab04860		250	
ab04861		2	
ab04862		2	
ab04863		250	
ab04864		250	
ab04865		2	
ab04866		2	
ab04867		-	
ab04868	I-Fb	1	
ab04869		-	
ab04870		2	
ab04871		16	
ab04872		2	
ab04873		2	
ab04874		2	
ab04875		-	
ab04876		2	
ab04877	I-Fb	1	
ab04878		-	
ab04879	I-Fb	654	
ab04880		10	
ab04881		10	
ab04882		2	
ab04883		15	ambiguous
ab04884	I-Fb	402	
ab04885	I-Fb	25	
ab04886	I-Fb	25	
ab04887	I-Fb	25	
ab04888	I-Fb	25	
ab04889	I-Fb	25	
ab04890	I-Fb	25	
ab04891		2	
ab04892		2	
ab04893		2	
ab04894	I-Fb	1	
ab04895	I-Fb	94	
ab04896	I-Fb	1	
ab04897	I-Fb	81	
ab04898	I-Fb	94	
ab04899	I-Fb	94	
ab04900		2	
ab04901		2	
ab04902		2	
ab04903		2	
ab04904		2	
ab04905		1426	
ab04906		1140	
ab04907		2	
ab04908		1545	ambiguous
ab04909		1545	ambiguous
ab04910		149	
ab04911		149	
ab04912		-	
ab04913		10	
ab04914		437	
ab04915	I-Fa	1549	
ab04916	I-Fa	1549	
ab04917		267	
ab04918		2	
ab04919		10	
ab04920		2	
ab04921	I-Fb	1	
ab04922	I-Fb	1	
ab04923	I-Fb	81	
ab04924		492	
ab04925	I-Fa	79	
ab04926		-	
ab04927		-	
ab04928		406	
ab04929	I-Fa,I-Fb	-	
ab04930	I-Fa	79	
ab04931		-	
ab04932	I-Fa	79	
ab04933	I-Fa	79	
ab04934	I-Fa	-	
ab04935		2	
ab04936	I-Fa	-	
ab04937	I-Fa	79	
ab04938	I-Fa,I-Fb	498	
ab04939	I-Fa	-	
ab04940	I-Fa	79	
ab04941	I-Fa	-	
ab04942	I-Fa	-	
ab04943	I-Fa	79	
ab04944	I-Fa	-	
ab04945		49	ambiguous
ab04946		-	
ab04947		2	
ab04948		406	
ab04949		-	
ab04950		-	
ab04951		-	
ab04952	I-Fa	79	
ab04953	I-Fa	79	
ab04954	I-Fa	79	
ab04955	I-Fa	79	
ab04956	I-Fa	79	
ab04957	I-Fa	-	
ab04958		103	
ab04959		-	
ab04960		499	
ab04961		499	
ab04962		-	
ab04963	I-Fa	79	
ab04964		499	
ab04965		2	
ab04966		-	
ab04967		2	
ab04968		-	
ab04969		-	
ab04970		-	
ab04971	I-Fa	-	
ab04972		406	
ab04973		-	
ab04974		-	
ab04975	I-Fa	79	
ab04976	I-Fb	-	
ab04977		-	
ab04978		406	
ab04979		-	ambiguous
ab04980		-	ambiguous
ab04981	I-Fa	-	
ab04982		2	
ab04983		2	
ab04984		1337	ambiguous
ab04985		499	
ab04986		499	
ab04987		-	
ab04988		2	
ab04989		406	
ab04990		-	
ab04991		2	
ab04992		499	
ab04993	I-Fa	-	
ab04994	I-Fa	-	
ab04995	I-Fa	-	
ab04996	I-Fa	-	
ab04997	I-Fa	-	
ab04998	I-Fa	-	
ab04999		-	
ab05000	I-Fb	-	
ab05001		-	
ab05002		-	
ab05003		406	
ab05004		-	
ab05005		-	
ab05006		406	
ab05007		250	
ab05008	I-Fa	-	
ab05009	I-Fa	-	
ab05010	I-Fa	-	
ab05011	I-Fa	-	
ab05012	I-Fa	79	
ab05013	I-Fa	-	
ab05014	I-Fa	-	
ab05015	I-Fa	-	
ab05016	I-Fa	-	
ab05017		2	
ab05018		2	
ab05019		85	
ab05020		85	
ab05021		406	
ab05022	I-Fa	79	
ab05023	I-Fb	372	
ab05024		-	
ab05025		6	
ab05026	I-Fa	-	
ab05027		-	
ab05028	I-Fb	25	
ab05029		-	
ab05030		-	
ab05031	I-Fa	79	
ab05032		78	
ab05033		1022	
ab05034		1022	
ab05035	I-Fb	497	
ab05036		2	
ab05037		406	
ab05038		32	
ab05039		78	
ab05040		-	
ab05041	I-Fa	-	
ab05042	I-Fa	79	
ab05043	I-Fa	79	
ab05044		-	
ab05045	I-Fa	-	
ab05046		2	
ab05047	I-Fa	-	
ab05048		406	
ab05049		-	
ab05050		-	ambiguous
ab05051		2	
ab05052	I-Fa	79	
ab05053		-	
ab05054		79	ambiguous
ab05055	I-Fa	79	
ab05056	I-Fb	-	
ab05057	I-Fa	79	
ab05058		2	
ab05059	I-Fa	79	
ab05060		10	
ab05061		10	
ab05062		10	
ab05063		10	
ab05064		10	
ab05065		10	
ab05066		10	
ab05067		10	
ab05068		10	
ab05069		10	
ab05070		10	
ab05071		10	
ab05072		2	
ab05073	I-Fb	94	
ab05074	I-Fb	94	
ab05075	I-Fb	94	
ab05076	I-Fb	94	
ab05077	I-Fb	94	
ab05078		742	
ab05079	I-Fb	126	
ab05080		16	
ab05081		16	
ab05082		15	ambiguous
ab05083	I-Fb	1	
ab05084	I-Fb	1	
ab05085	I-Fb	1	
ab05086	I-Fb	1	
ab05087	I-Fb	1	
ab05088	I-Fb	1	
ab05089	I-Fb	1	
ab05090	I-Fb	1	
ab05091	I-Fb	1	
ab05092	I-Fb	1	
ab05093	I-Fb	1	
ab05094	I-Fb	-	
ab05095	I-Fb	1	
ab05096	I-Fb	1	
ab05097	I-Fb	1	
ab05098	I-Fb	1	
ab05099	I-Fb	1	
ab05100	I-Fb	1	
ab05101	I-Fb	1	
ab05102	I-Fb	1	
ab05103		2	
ab05104		54	ambiguous
ab05105	I-Fb	126	
ab05106		2	
ab05107	I-Fa	79	
ab05108		2	
ab05109		2	
ab05110	I-Fa	79	
ab05111	I-Fa	79	
ab05112		2	
ab05113		2	
ab05114		2	
ab05115		2	
ab05116		2	
ab05117		2	
ab05118		2	
ab05119		2	
ab05120		187	
ab05121		745	
ab05122		2	
ab05123		-	
ab05124		2	
ab05125		187	
ab05126		187	
ab05127		187	
ab05128		745	
ab05129		187	
ab05130		187	
ab05131		2	
ab05132	I-Fb	126	
ab05133	I-Fb	1	
ab05134		2	
ab05135		2	
ab05136		215	
ab05137		2	
ab05138		2	
ab05139		23	
ab05140		437	
ab05141		437	
ab05142	I-Fb	25	
ab05143	I-Fb	20	
ab05144		3	
ab05145		48	
ab05146		2	
ab05147	I-Fb	25	
ab05148	I-Fb	25	
ab05149	I-Fb	717	
ab05150		2	
ab05151		2	
ab05152		2	
ab05153		3	
ab05154		2	
ab05155	I-Fb	1	
ab05156	I-Fb	1	
ab05157		2	
ab05158		2	
ab05159		2	
ab05160		2	
ab05161		2	
ab05162		2	
ab05163	I-Fb	1	
ab05164	I-Fb	1	
ab05165	I-Fb	1	
ab05166		2	
ab05167		2	ambiguous
ab05168		2	ambiguous
ab05169		2	
ab05170		2	
ab05171		2	
ab05172		2	
ab05173		2	
ab05174	I-Fa	422	
ab05175		604	
ab05176		2	
ab05177		1035	ambiguous
ab05178		107	
ab05179		317	
ab05180		317	
ab05181		79	ambiguous
ab05182		79	ambiguous
ab05183		79	ambiguous
ab05184		79	ambiguous
ab05185		79	ambiguous
ab05186		107	
ab05187		79	ambiguous
ab05188		79	ambiguous
ab05189		79	ambiguous
ab05190		79	ambiguous
ab05191		317	
ab05192	I-Fb	1	
ab05193		2	
ab05194		2	
ab05195		2	
ab05196		2	
ab05197		2	
ab05198		2	
ab05199		2	
ab05200		2	
ab05201		1088	
ab05202		2	
ab05203		2	
ab05204		2	
ab05205		406	
ab05206		2	
ab05207		250	
ab05208		2	
ab05209		2	
ab05210		2	
ab05211		2	
ab05212		2	
ab05213		2	
ab05214		2	
ab05215		2	
ab05216		2	
ab05217		499	
ab05218		2	
ab05219		2	
ab05220		2	
ab05221		2	
ab05222		2	
ab05223		406	
ab05224		632	
ab05225		2	
ab05226		2	
ab05227		2	
ab05228		2	
ab05229		2	
ab05230		2	
ab05231		2	
ab05232		2	
ab05233		2	
ab05234		2	
ab05235		2	
ab05236		2	
ab05237		2	
ab05238		250	
ab05239		2	
ab05240		2	
ab05241		2	
ab05242		2	
ab05243		2	
ab05244		2	
ab05245		1088	
ab05246		2	
ab05247		2	
ab05248		632	
ab05249		2	
ab05250		2	
ab05251		2	
ab05252		2	
ab05253		2	
ab05254		2	
ab05255		2	
ab05256		2	
ab05257		2	
ab05258		2	
ab05259		2	
ab05260		2	
ab05261		2	
ab05262		2	
ab05263		2	
ab05264		2	
ab05265		2	
ab05266		2	
ab05267		2	
ab05268		2	
ab05269		2	
ab05270		2	
ab05271		2	
ab05272		2	
ab05273		2	
ab05274		2	
ab05275		2	
ab05276		2	
ab05277		2	
ab05278		2	
ab05279		2	
ab05280		499	
ab05281		2	
ab05282		2	
ab05283		2	
ab05284		2	
ab05285		2	
ab05286		2	
ab05287		2	
ab05288		2	
ab05289		2	
ab05290		2	
ab05291		2	
ab05292		2	
ab05293		2	
ab05294		2	
ab05295		2	
ab05296		2	
ab05297		2	
ab05298		2	
ab05299		2	
ab05300		2	
ab05301		2	
ab05302		2	
ab05303		2	
ab05304		2	
ab05305		2	
ab05306		2	
ab05307		2	
ab05308		2	
ab05309		2	
ab05310		2	
ab05311		2	
ab05312		2	
ab05313		2	
ab05314		2	
ab05315		2	
ab05316		2	
ab05317		2	
ab05318		2	
ab05319		2	
ab05320		2	
ab05321		2	
ab05322		2	ambiguous
ab05323		2	
ab05324		2	
ab05325		2	
ab05326		2	
ab05327		2	
ab05328		2	
ab05329		2	
ab05330		2	
ab05331		2	
ab05332		2	
ab05333		2	
ab05334		2	
ab05335		-	
ab05336		2	
ab05337		2	
ab05338		2	
ab05339		2	
ab05340		2	
ab05341		2	
ab05342		2	
ab05343		250	
ab05344		2	
ab05345		2	
ab05346		2	
ab05347		2	
ab05348		2	
ab05349		2	
ab05350		2	
ab05351		2	
ab05352		2	
ab05353		2	
ab05354		2	
ab05355		2	
ab05356		2	
ab05357		2	
ab05358		2	
ab05359		632	
ab05360		2	
ab05361		2	
ab05362		2	
ab05363		2	
ab05364		2	
ab05365		2	
ab05366		2	
ab05367		2	
ab05368		2	
ab05369		2	
ab05370		1079	
ab05371		2	
ab05372		2	
ab05373		2	
ab05374		2	
ab05375		2	
ab05376		2	
ab05377		2	
ab05378		2	
ab05379		2	
ab05380		2	
ab05381		2	
ab05382		111	
ab05383		2	
ab05384		2	
ab05385		2	
ab05386		2	
ab05387		2	
ab05388		2	
ab05389		2	
ab05390		2	
ab05391		2	
ab05392		2	
ab05393		2	
ab05394		2	
ab05395		2	
ab05396		2	
ab05397		2	
ab05398		2	
ab05399		2	
ab05400		388	
ab05401		943	
ab05402		23	
ab05403		821	
ab05404		821	
ab05405		512	
ab05406		309	
ab05407		80	
ab05408		2	ambiguous
ab05409	I-Fa	79	
ab05410		10	
ab05411		2	
ab05412	I-Fb	1	
ab05413		10	
ab05414		2	
ab05415		2	
ab05416		437	
ab05417		437	
ab05418		437	
ab05419		437	
ab05420		437	
ab05421		437	
ab05422		437	
ab05423		437	
ab05424		1546	
ab05425		107	
ab05426		32	
ab05427		15	ambiguous
ab05428		107	
ab05429		79	ambiguous
ab05430		107	
ab05431		2	
ab05432		2	
ab05433		2	
ab05434		2	
ab05435		2	
ab05436		2	
ab05437		2	
ab05438		2	
ab05439		2	
ab05440		-	
ab05441		-	
ab05442		2	
ab05443		2	
ab05444		2	
ab05445		2	
ab05446		2	
ab05447		2	
ab05448		2	
ab05449		2	
ab05450		2	
ab05451		2	
ab05452		2	ambiguous
ab05453		2	
ab05454		2	
ab05455		2	
ab05456		2	
ab05457		2	
ab05458		2	
ab05459		2	
ab05460		10	
ab05461		10	
ab05462		2	
ab05463		2	
ab05464		-	
ab05465		2	
ab05466		2	
ab05467		2	
ab05468		2	
ab05469		2	
ab05470		-	
ab05471		2	ambiguous
ab05472		2	
ab05473		2	ambiguous
ab05474		2	
ab05475		2	
ab05476		2	ambiguous
ab05477		2	ambiguous
ab05478		46	
ab05479		2	
ab05480		2	
ab05481		880	
ab05482		2	
ab05483		2	
ab05484		2	
ab05485		2	
ab05486		2	
ab05487		2	ambiguous
ab05488		2	
ab05489		2	
ab05490		2	
ab05491		2	
ab05492		2	
ab05493		2	
ab05494	I-Fa,I-Fb	338	
ab05495		2	
ab05496		2	
ab05497		23	
ab05498		-	ambiguous
ab05499		2	
ab05500		2	
ab05501		2	
ab05502		2	
ab05503		2	
ab05504		2	
ab05505		2	
ab05506		2	ambiguous
ab05507		2	
ab05508		2	ambiguous
ab05509		2	
ab05510		2	
ab05511		2	
ab05512		2	
ab05513		2	
ab05514		2	
ab05515		2	
ab05516		2	
ab05517		2	
ab05518		-	
ab05519		2	
ab05520		2	
ab05521		2	
ab05522		2	
ab05523		2	
ab05524		2	
ab05525		46	
ab05526		2	
ab05527		2	
ab05528		2	
ab05529		46	
ab05530		2	
ab05531		2	
ab05532		2	
ab05533		2	
ab05534		2	
ab05535		2	
ab05536		2	
ab05537		2	
ab05538	I-Fb,IV-A3	875	
ab05539		46	
ab05540		46	
ab05541		2	
ab05542		878	ambiguous
ab05543		2	ambiguous
ab05544		46	
ab05545		2	
ab05546		2	
ab05547		2	
ab05548		2	
ab05549		2	
ab05550		2	
ab05551		2	ambiguous
ab05552		-	ambiguous
ab05553		2	
ab05554		2	
ab05555		2	
ab05556		2	ambiguous
ab05557		46	
ab05558		2	ambiguous
ab05559		2	ambiguous
ab05560		46	
ab05561		46	
ab05562		2	
ab05563		46	
ab05564		2	
ab05565		2	
ab05566		2	
ab05567		46	
ab05568		2	
ab05569		2	
ab05570		2	
ab05571		46	
ab05572		2	
ab05573		46	
ab05574		2	
ab05575		2	
ab05576		-	ambiguous
ab05577		23	
ab05578		2	
ab05579		879	
ab05580		2	
ab05581		2	
ab05582		2	
ab05583		-	
ab05584		2	ambiguous
ab05585		10	
ab05586		-	
ab05587		2	
ab05588		2	
ab05589		2	
ab05590	I-Fa	79	
ab05591		85	
ab05592		85	
ab05593		2	
ab05594	I-Fb	1	
ab05595		2	
ab05596		920	ambiguous
ab05597		412	
ab05598		412	
ab05599		2	
ab05600	I-Fa	79	
ab05601		2	
ab05602		2	
ab05603	I-Fb	1	
ab05604	I-Fb	1	
ab05605		10	
ab05606		2	
ab05607		1580	
ab05608		2	
ab05609		1580	
ab05610		1580	
ab05611		1580	
ab05612		2	
ab05613		1580	
ab05614		2	
ab05615		2	
ab05616		2	
ab05618		156	
ab05619		156	
ab05620		156	
ab05621		156	
ab05622		156	
ab05623		156	
ab05624		156	
ab05625		156	
ab05626	I-Fb	738	
ab05627	I-Fb	738	
ab05628		-	
ab05629		2	
ab05630		2	
ab05631		437	
ab05632		2	
ab05633		2	
ab05634		2	
ab05635		2	
ab05636		2	
ab05637		2	
ab05638		2	
ab05639		3	
ab05640		2	
ab05641		2	
ab05642		2	
ab05643		2	
ab05644		2	
ab05645		2	
ab05646		2	
ab05647		3	
ab05648		2	
ab05649		1168	
ab05650		85	
ab05651		85	
ab05652		85	
ab05653		78	
ab05654		-	
ab05655		2	
ab05656		2	
ab05657		2	
ab05658		2	
ab05659		2	
ab05660		1088	
ab05661		1195	ambiguous
ab05662		250	
ab05663		406	
ab05664		2	
ab05665		2	
ab05666		2	
ab05667		2	
ab05668		2	
ab05669		2	
ab05670		1088	
ab05671		2	
ab05672		2	
ab05673		2	
ab05674	I-Fa	79	
ab05675		2	
ab05676		250	
ab05677		406	
ab05678		2	
ab05679		2	
ab05680		2	
ab05681		2	
ab05682		1088	
ab05683	I-Fa	79	
ab05684		1088	
ab05685		2	
ab05686		2	
ab05687		2	
ab05688		2	
ab05689		2	
ab05690		2	
ab05691		2	
ab05692		1088	
ab05693		2	
ab05694		2	
ab05695		2	
ab05696		2	
ab05697		2	
ab05698		2	
ab05699	I-Fa	79	
ab05700		2	
ab05701		2	
ab05702		2	
ab05703		2	
ab05704		2	
ab05705		2	
ab05706		2	
ab05707		2	
ab05708		10	
ab05709		2	
ab05710		2	
ab05711		2	
ab05712		1088	
ab05713		1088	
ab05714		2	
ab05715		2	
ab05716		2	
ab05717		2	
ab05718		2	
ab05719		2	
ab05720		2	
ab05721		2	
ab05722		2	
ab05723		2	
ab05724		941	
ab05725		79	ambiguous
ab05726		79	ambiguous
ab05727		79	ambiguous
ab05728		79	ambiguous
ab05729		79	ambiguous
ab05730		79	ambiguous
ab05731		2	
ab05732		2	
ab05733		2	
ab05734		2	
ab05735		2	
ab05736		2	
ab05737		2	
ab05738		2	
ab05739		2	
ab05740		2	
ab05741		2	
ab05742	I-Fb	25	
ab05743		10	
ab05744	I-Fb	1	
ab05745		187	
ab05746		2	
ab05747		2	
ab05748		2	ambiguous
ab05749		2	
ab05750		2	
ab05751	I-Fa	52	
ab05752	I-Fb	81	
ab05753		2	
ab05754		2	
ab05755		2	
ab05756	I-Fb	81	
ab05757		32	
ab05758		406	
ab05759		2	
ab05760	I-Fa	150	
ab05761		78	
ab05762		810	
ab05763		2	
ab05764		1048	
ab05765		2	
ab05766		2	
ab05767		142	
ab05768		2	
ab05769		78	
ab05770		2	
ab05771		48	
ab05772		2	
ab05773		494	
ab05774		2	
ab05775		464	
ab05776		2	
ab05777		2	
ab05778		78	
ab05779		49	ambiguous
ab05780		2	
ab05781	I-Fa,I-Fb	848	
ab05782	I-Fa,I-Fb	498	
ab05783		2	
ab05784		2	
ab05785		406	
ab05786		2	
ab05787		2	
ab05788		2	
ab05789		2	
ab05790		2	
ab05791	I-Fa	79	
ab05792		2	
ab05793		2	
ab05794		2	
ab05795		203	ambiguous
ab05796		49	ambiguous
ab05797	I-Fb	81	
ab05798		2	
ab05799		2	
ab05800	I-Fb	126	
ab05801		10	
ab05802		48	
ab05803		2	
ab05804		2	
ab05805		2	
ab05806		2	
ab05807		203	
ab05808	I-Fa	150	
ab05809		2	
ab05810		2	
ab05811		2	
ab05812		32	
ab05813		78	
ab05814	I-Fb	25	
ab05815		2	
ab05816		49	ambiguous
ab05817		2	
ab05818		669	
ab05819		2	
ab05820		2	
ab05821		2	
ab05822		2	
ab05823		2	
ab05824		2	
ab05825		2	
ab05826		1048	
ab05827		2	
ab05828		509	ambiguous
ab05829		2	
ab05830		2	
ab05831		2	
ab05832		2	
ab05833		2	
ab05834		2	
ab05835		2	
ab05836	I-Fa	79	
ab05837		39	ambiguous
ab05838		2	
ab05839		2	
ab05840		2	
ab05841		1088	
ab05842		2	
ab05843		2	
ab05844		941	
ab05845		406	
ab05846		2	
ab05847		2	
ab05848		2	
ab05849	I-Fa	150	
ab05850		2	
ab05851		2	
ab05852		2	
ab05853		32	
ab05854		2	
ab05855		2	
ab05856		2	
ab05857		2	
ab05858		2	
ab05859		48	
ab05860		406	
ab05861		2	
ab05862		2	
ab05863		2	
ab05864		2	
ab05865		10	
ab05866		32	
ab05867		973	
ab05868		2	
ab05869		216	
ab05870	I-Fb	1	
ab05871	I-Fb	25	
ab05872		2	
ab05873		250	
ab05874		2	
ab05875		2	
ab05876		250	
ab05877		412	
ab05878	I-Fa	150	
ab05879		49	ambiguous
ab05880	I-Fa	79	
ab05881		32	
ab05882		10	
ab05883		2	
ab05884		221	ambiguous
ab05885		2	
ab05886		2	
ab05887		2	
ab05888		250	
ab05889		2	
ab05890		1088	
ab05891		-	
ab05892		2	
ab05893		2	
ab05894		85	
ab05895	I-Fb	-	
ab05896		10	
ab05897	I-Fb	505	
ab05898		2	
ab05899		2	
ab05900		11	
ab05901		1165	
ab05902		3	
ab05903	I-Fb	1	
ab05904		187	
ab05905		2	
ab05906	I-Fa	79	
ab05907		2	
ab05908		2	
ab05909		10	
ab05910		2	
ab05911		2	
ab05912		221	ambiguous
ab05913		1088	
ab05914		2	
ab05915		2	
ab05916		2	
ab05917		2	
ab05918		2	
ab05919		2	
ab05920	I-Fa	79	
ab05921		2	
ab05922		2	
ab05923		2	
ab05924		2	
ab05925		2	
ab05926		2	
ab05927		2	
ab05928		2	
ab05929		-	
ab05930		2	
ab05931		2	
ab05932		2	
ab05933		79	
ab05934		2	
ab05935		2	
ab05936		250	
ab05937		2	
ab05938		2	
ab05939		250	
ab05940		2	
ab05941		250	
ab05942		2	
ab05943		250	
ab05944		2	
ab05945		2	
ab05946		2	
ab05947		2	
ab05948		2	
ab05949		2	
ab05950		2	
ab05951		2	
ab05952		2	
ab05953		2	
ab05954		2	
ab05955		2	
ab05956		2	
ab05957		250	
ab05958		2	
ab05959		2	
ab05960		2	
ab05961	I-Fa	79	
ab05962		3	
ab05963		2	
ab05964		2	
ab05965		2	
ab05966		2	
ab05967		2	
ab05968		2	
ab05969		2	
ab05970		48	
ab05971		2	
ab05972		2	
ab05973		2	
ab05974		2	
ab05975		2	
ab05976		2	
ab05977		2	
ab05978		2	
ab05979		2	
ab05980		2	
ab05981		2	
ab05982		10	
ab05983		2	
ab05984		2	
ab05985		2	
ab05986		2	
ab05987		2	
ab05988		2	
ab05989		2	
ab05990		2	
ab05991		2	
ab05992		2	
ab05993	I-Fa	79	
ab05994		2	
ab05995		406	
ab05996		406	
ab05997	I-Fa	79	
ab05998		2	
ab05999		2	
ab06000		2	
ab06001		622	
ab06002	I-Fb	1	
ab06003		-	
ab06004		2	
ab06005		-	
ab06006		2	
ab06007		2	
ab06008	I-Fb	113	
ab06009		2	
ab06010		2	
ab06011		2	
ab06012		2	
ab06013		2	
ab06014		-	
ab06015		2	
ab06016		2	
ab06017		2	
ab06018		2	
ab06019		2	
ab06020		2	
ab06021		2	
ab06022		2	
ab06023		2	
ab06024		2	
ab06025		2	
ab06026		2	
ab06027		-	
ab06028		2	
ab06029		2	
ab06030		2	
ab06031		-	
ab06032		2	
ab06033	I-Fa	16	
ab06034		2	
ab06035		2	
ab06036		2	
ab06037		-	
ab06038		2	
ab06039		1	
ab06040		1	
ab06041		2	
ab06042		2	
ab06043		2	
ab06044		2	
ab06045		2	
ab06046		2	
ab06047		2	
ab06048		2	
ab06049		2	
ab06050		215	
ab06051		2	
ab06052		2	
ab06053		2	
ab06054		215	
ab06055		2	
ab06056		571	
ab06057		2	
ab06058		2	
ab06059		2	
ab06060		2	
ab06061		2	
ab06062		2	
ab06063		730	ambiguous
ab06064		2	
ab06065	I-Fb	307	
ab06066		49	ambiguous
ab06067		2	
ab06068		2	
ab06069		2	
ab06070		2	
ab06071		2	
ab06072		2	
ab06073		2	
ab06074		2	
ab06075		2	
ab06076		2	
ab06077		2	
ab06078		2	
ab06079		2	
ab06080		2	
ab06081		2	
ab06082		2	
ab06083		2	
ab06084		2	
ab06085		2	
ab06086		2	
ab06087		2	
ab06088		2	
ab06089		2	
ab06090		2	
ab06091		2	
ab06092		2	
ab06093		2	
ab06094		2	
ab06095	I-Fb	1	
ab06096		294	
ab06097		164	
ab06098		3	
ab06099	I-Fb	20	
ab06100		3	
ab06101	I-Fb	20	
ab06102		2	
ab06103		2	
ab06104		2	
ab06105	I-Fb	20	
ab06106	I-Fa	138	
ab06107		923	
ab06108		927	
ab06109		23	ambiguous
ab06110	I-Fb	25	
ab06111		821	
ab06112		240	
ab06113		1179	
ab06114		690	
ab06115		938	
ab06116	I-Fb	138	
ab06117		2	
ab06118		-	
ab06119	I-Fb	-	
ab06120		-	
ab06121		-	
ab06122	I-Fb	1	
ab06123		2	
ab06124		85	
ab06125		-	
ab06126		85	
ab06127		-	
ab06128		-	
ab06129		85	
ab06130		-	
ab06131		-	
ab06132		85	
ab06133		-	
ab06134		-	
ab06135		2	
ab06136		2	
ab06137		2	
ab06138		2	
ab06139		2	
ab06140		2	
ab06141		2	
ab06142		-	
ab06143	I-Fb	1	
ab06144	I-Fb	1	
ab06145		2	
ab06146		2	
ab06147	I-Fa	52	
ab06148		2	
ab06149		2	
ab06150		575	
ab06151		575	
ab06152		513	
ab06153		513	
ab06154		575	
ab06155		575	
ab06156		203	ambiguous
ab06157		203	ambiguous
ab06158	I-Fb	1	
ab06159	I-Fb	1	
ab06160		2	
ab06161		2	
ab06162	I-Fb	1	
ab06163	I-Fb	1	
ab06164		2	
ab06165	I-Fb	2	
ab06166	I-Fb	717	
ab06167	I-Fb	717	
ab06168		2	
ab06169		-	
ab06170	I-Fa	286	
ab06171		1543	
ab06172		107	
ab06173		10	
ab06174		10	
ab06175	I-Fb	25	
ab06176	I-Fb	1	
ab06177		156	
ab06178	I-Fb	25	
ab06179		10	
ab06180	I-Fb	106	
ab06181	I-Fa	-	
ab06182	I-Fa	-	
ab06183	I-Fa	108	
ab06184		156	
ab06185		156	
ab06186		77	
ab06187		267	
ab06188	I-Fb	106	
ab06189		2	
ab06190	I-Fa	79	
ab06191		2	
ab06192		229	
ab06193		2	
ab06194		2	
ab06195		46	
ab06196		2	
ab06198		2	
ab06199		2	
ab06200		2	
ab06201		2	
ab06202		2	
ab06203		2	
ab06204		2	
ab06205		2	
ab06206		2	
ab06207		2	
ab06208		2	
ab06209		2	
ab06210		2	
ab06211		2	
ab06212		2	
ab06213		2	
ab06214		2	
ab06215		2	
ab06216		2	
ab06217		2	
ab06218		2	
ab06219		2	
ab06220		2	
ab06221		2	
ab06222		2	
ab06223		2	
ab06224		2	
ab06225		2	
ab06226		2	
ab06227		2	
ab06228		2	
ab06229		2	
ab06230		2	
ab06231		2	
ab06232		2	
ab06233		2	
ab06234		2	
ab06235		2	
ab06236		2	
ab06237		2	
ab06238		2	
ab06239		2	
ab06240		2	
ab06241		2	
ab06242		2	
ab06243		2	
ab06244		2	
ab06245		2	
ab06246		2	
ab06247		2	
ab06248		2	
ab06249		2	
ab06250		2	
ab06251		2	
ab06252		2	
ab06253		2	
ab06254	I-Fb	113	
ab06255		2	
ab06256		2	
ab06257	I-Fa	2	
ab06258	I-Fb	113	
ab06259		2	
ab06260		2	
ab06261		2	
ab06262		2	
ab06263		2	
ab06264		2	
ab06265		2	
ab06266		2	
